Cosine Similarity: 0.7686, Euclidean Distance: 5.3867
Cosine Similarity: 0.7656, Euclidean Distance: 5.4102
Cosine Similarity: 0.7661, Euclidean Distance: 5.3750
Cosine Similarity: 0.6855, Euclidean Distance: 6.0820
Cosine Similarity: 0.7051, Euclidean Distance: 6.2695
Cosine Similarity: 0.6914, Euclidean Distance: 6.0312
Cosine Similarity: 0.7017, Euclidean Distance: 5.9766
Cosine Similarity: 0.6636, Euclidean Distance: 6.3047
Cosine Similarity: 0.7041, Euclidean Distance: 6.1641
Cosine Similarity: 0.7217, Euclidean Distance: 5.8945
Cosine Similarity: 0.7500, Euclidean Distance: 5.5781
Cosine Similarity: 0.7007, Euclidean Distance: 6.1953
Cosine Similarity: 0.8013, Euclidean Distance: 5.0000
Cosine Similarity: 0.6870, Euclidean Distance: 6.5625
Cosine Similarity: 0.7036, Euclidean Distance: 6.0742
Cosine Similarity: 0.6860, Euclidean Distance: 11.0625
Cosine Similarity: 0.7324, Euclidean Distance: 5.8242
Cosine Similarity: 0.7056, Euclidean Distance: 5.9883
Cosine Similarity: 0.6069, Euclidean Distance: 7.0859
Cosine Similarity: 0.6226, Euclidean Distance: 7.7891
Cosine Similarity: 0.7500, Euclidean Distance: 6.8008
Cosine Similarity: 0.7397, Euclidean Distance: 6.8164
Cosine Similarity: 0.8545, Euclidean Distance: 5.1836
Cosine Similarity: 0.6963, Euclidean Distance: 7.0156
Cosine Similarity: 0.6582, Euclidean Distance: 7.4414
Cosine Similarity: 0.6689, Euclidean Distance: 7.2695
Cosine Similarity: 0.6104, Euclidean Distance: 7.7383
Cosine Similarity: 0.7568, Euclidean Distance: 6.3984
Cosine Similarity: 0.6885, Euclidean Distance: 7.0820
Cosine Similarity: 0.5791, Euclidean Distance: 8.2500
Cosine Similarity: 0.8706, Euclidean Distance: 4.8008
Cosine Similarity: 0.6123, Euclidean Distance: 7.7344
Cosine Similarity: 0.6265, Euclidean Distance: 7.6172
Cosine Similarity: 0.5947, Euclidean Distance: 7.8633
Cosine Similarity: 0.5830, Euclidean Distance: 8.4219
Cosine Similarity: 0.6777, Euclidean Distance: 7.7266
Cosine Similarity: 0.5684, Euclidean Distance: 8.0859
Cosine Similarity: 0.8086, Euclidean Distance: 5.7734
Cosine Similarity: 0.7441, Euclidean Distance: 6.6016
Cosine Similarity: 0.7456, Euclidean Distance: 6.6719
Cosine Similarity: 0.7275, Euclidean Distance: 6.7227
Cosine Similarity: 0.6504, Euclidean Distance: 7.4453
Cosine Similarity: 0.5190, Euclidean Distance: 9.8359
Cosine Similarity: 0.6201, Euclidean Distance: 7.9180
Cosine Similarity: 0.7915, Euclidean Distance: 5.9805
Cosine Similarity: 0.6294, Euclidean Distance: 7.8945
Cosine Similarity: 0.6279, Euclidean Distance: 7.6953
Cosine Similarity: 0.6099, Euclidean Distance: 7.8828
Cosine Similarity: 0.5942, Euclidean Distance: 7.8555
Cosine Similarity: 0.6572, Euclidean Distance: 7.5000
Cosine Similarity: 0.6582, Euclidean Distance: 7.3555
Cosine Similarity: 0.8276, Euclidean Distance: 5.7422
Cosine Similarity: 0.7080, Euclidean Distance: 7.0312
Cosine Similarity: 0.6606, Euclidean Distance: 7.4336
Cosine Similarity: 0.8403, Euclidean Distance: 5.4805
Cosine Similarity: 0.7026, Euclidean Distance: 7.5977
Cosine Similarity: 0.7734, Euclidean Distance: 6.4844
Cosine Similarity: 0.6382, Euclidean Distance: 7.5312
Cosine Similarity: 0.5884, Euclidean Distance: 7.9922
Cosine Similarity: 0.6079, Euclidean Distance: 7.8477
Cosine Similarity: 0.4807, Euclidean Distance: 13.9141
Cosine Similarity: 0.6343, Euclidean Distance: 7.5703
Cosine Similarity: 0.6851, Euclidean Distance: 7.2383
Cosine Similarity: 0.6733, Euclidean Distance: 7.2305
Cosine Similarity: 0.6079, Euclidean Distance: 8.3125
Cosine Similarity: 0.6279, Euclidean Distance: 7.6133
Cosine Similarity: 0.5581, Euclidean Distance: 8.1094
Cosine Similarity: 0.5352, Euclidean Distance: 8.8828
Cosine Similarity: 0.4890, Euclidean Distance: 8.6875
Cosine Similarity: 0.7925, Euclidean Distance: 5.9570
Cosine Similarity: 0.6460, Euclidean Distance: 7.4648
Cosine Similarity: 0.6885, Euclidean Distance: 7.1367
Cosine Similarity: 0.6045, Euclidean Distance: 7.8438
Cosine Similarity: 0.6709, Euclidean Distance: 7.3555
Cosine Similarity: 0.6035, Euclidean Distance: 8.0000
Cosine Similarity: 0.7808, Euclidean Distance: 6.1289
Cosine Similarity: 0.6084, Euclidean Distance: 7.7617
Cosine Similarity: 0.6289, Euclidean Distance: 8.0078
Cosine Similarity: 0.7305, Euclidean Distance: 6.6719
Cosine Similarity: 0.7739, Euclidean Distance: 6.1875
Cosine Similarity: 0.7124, Euclidean Distance: 6.8555
Cosine Similarity: 0.7891, Euclidean Distance: 6.1367
Cosine Similarity: 0.7827, Euclidean Distance: 6.1562
Cosine Similarity: 0.7275, Euclidean Distance: 6.7539
Cosine Similarity: 0.7793, Euclidean Distance: 6.1758
Cosine Similarity: 0.8013, Euclidean Distance: 5.8516
Cosine Similarity: 0.8003, Euclidean Distance: 6.0312
Cosine Similarity: 0.7383, Euclidean Distance: 7.0547
Cosine Similarity: 0.7422, Euclidean Distance: 6.5820
Cosine Similarity: 0.7227, Euclidean Distance: 6.7578
Cosine Similarity: 0.7026, Euclidean Distance: 6.9805
Cosine Similarity: 0.6714, Euclidean Distance: 7.2734
Cosine Similarity: 0.7139, Euclidean Distance: 6.9297
Cosine Similarity: 0.7759, Euclidean Distance: 6.7188
Cosine Similarity: 0.7954, Euclidean Distance: 7.1367
Cosine Similarity: 0.6504, Euclidean Distance: 7.4375
Cosine Similarity: 0.6533, Euclidean Distance: 7.4180
Cosine Similarity: 0.5898, Euclidean Distance: 7.9492
Cosine Similarity: 0.5801, Euclidean Distance: 7.9648
Cosine Similarity: 0.6094, Euclidean Distance: 7.7695
Cosine Similarity: 0.6113, Euclidean Distance: 7.9023
Cosine Similarity: 0.6401, Euclidean Distance: 7.5156
Cosine Similarity: 0.5845, Euclidean Distance: 7.9258
Cosine Similarity: 0.7168, Euclidean Distance: 6.8086
Cosine Similarity: 0.7622, Euclidean Distance: 6.4102
Cosine Similarity: 0.6821, Euclidean Distance: 7.2461
Cosine Similarity: 0.6167, Euclidean Distance: 7.7188
Cosine Similarity: 0.8032, Euclidean Distance: 7.7344
Cosine Similarity: 0.7485, Euclidean Distance: 7.2734
Cosine Similarity: 0.7480, Euclidean Distance: 7.2734
Cosine Similarity: 0.6128, Euclidean Distance: 7.8203
Cosine Similarity: 0.5664, Euclidean Distance: 8.5391
Cosine Similarity: 0.6138, Euclidean Distance: 7.7109
Cosine Similarity: 0.6523, Euclidean Distance: 7.4414
Cosine Similarity: 0.6377, Euclidean Distance: 7.9844
Cosine Similarity: 0.6611, Euclidean Distance: 7.3945
Cosine Similarity: 0.5830, Euclidean Distance: 7.9531
Cosine Similarity: 0.6016, Euclidean Distance: 7.8125
Cosine Similarity: 0.5342, Euclidean Distance: 8.3672
Cosine Similarity: 0.8540, Euclidean Distance: 5.2266
Cosine Similarity: 0.5825, Euclidean Distance: 7.9531
Cosine Similarity: 0.7749, Euclidean Distance: 6.2617
Cosine Similarity: 0.5327, Euclidean Distance: 8.2812
Cosine Similarity: 0.6655, Euclidean Distance: 7.6797
Cosine Similarity: 0.6362, Euclidean Distance: 7.5391
Cosine Similarity: 0.6646, Euclidean Distance: 7.3125
Cosine Similarity: 0.8218, Euclidean Distance: 6.1406
Cosine Similarity: 0.7505, Euclidean Distance: 6.5430
Cosine Similarity: 0.8774, Euclidean Distance: 5.3594
Cosine Similarity: 0.6294, Euclidean Distance: 7.5938
Cosine Similarity: 0.7266, Euclidean Distance: 6.7656
Cosine Similarity: 0.6147, Euclidean Distance: 7.7031
Cosine Similarity: 0.5151, Euclidean Distance: 8.4922
Cosine Similarity: 0.6245, Euclidean Distance: 7.6523
Cosine Similarity: 0.7114, Euclidean Distance: 7.4023
Cosine Similarity: 0.6089, Euclidean Distance: 7.7656
Cosine Similarity: 0.7124, Euclidean Distance: 6.8594
Cosine Similarity: 0.6709, Euclidean Distance: 7.2461
Cosine Similarity: 0.6123, Euclidean Distance: 7.7227
Cosine Similarity: 0.5952, Euclidean Distance: 7.8750
Cosine Similarity: 0.5488, Euclidean Distance: 8.2422
Cosine Similarity: 0.8325, Euclidean Distance: 8.2344
Cosine Similarity: 0.6655, Euclidean Distance: 7.3125
Cosine Similarity: 0.6045, Euclidean Distance: 8.0000
Cosine Similarity: 0.7031, Euclidean Distance: 7.0312
Cosine Similarity: 0.7744, Euclidean Distance: 6.1875
Cosine Similarity: 0.6738, Euclidean Distance: 7.2188
Cosine Similarity: 0.7700, Euclidean Distance: 6.2422
Cosine Similarity: 0.6724, Euclidean Distance: 7.2422
Cosine Similarity: 0.5903, Euclidean Distance: 7.8906
Cosine Similarity: 0.5684, Euclidean Distance: 8.0469
Cosine Similarity: 0.6484, Euclidean Distance: 7.6094
Cosine Similarity: 0.6108, Euclidean Distance: 7.7344
Cosine Similarity: 0.5854, Euclidean Distance: 7.9492
Cosine Similarity: 0.5527, Euclidean Distance: 8.2031
Cosine Similarity: 0.6870, Euclidean Distance: 7.1484
Cosine Similarity: 0.6577, Euclidean Distance: 7.3945
Cosine Similarity: 0.6787, Euclidean Distance: 7.1836
Cosine Similarity: 0.6602, Euclidean Distance: 7.4180
Cosine Similarity: 0.7139, Euclidean Distance: 6.8555
Cosine Similarity: 0.6646, Euclidean Distance: 7.5078
Cosine Similarity: 0.6841, Euclidean Distance: 7.1406
Cosine Similarity: 0.7715, Euclidean Distance: 9.6797
Cosine Similarity: 0.5752, Euclidean Distance: 8.0312
Cosine Similarity: 0.6104, Euclidean Distance: 7.7812
Cosine Similarity: 0.6196, Euclidean Distance: 7.8125
Cosine Similarity: 0.5986, Euclidean Distance: 7.8164
Cosine Similarity: 0.7646, Euclidean Distance: 5.8555
Cosine Similarity: 0.7217, Euclidean Distance: 5.5508
Cosine Similarity: 0.8018, Euclidean Distance: 4.6602
Cosine Similarity: 0.9209, Euclidean Distance: 3.0156
Cosine Similarity: 0.8101, Euclidean Distance: 4.4453
Cosine Similarity: 0.8413, Euclidean Distance: 4.1055
Cosine Similarity: 0.7373, Euclidean Distance: 5.6172
Cosine Similarity: 0.8931, Euclidean Distance: 3.4082
Cosine Similarity: 0.8086, Euclidean Distance: 4.7695
Cosine Similarity: 0.7529, Euclidean Distance: 5.7227
Cosine Similarity: 0.8804, Euclidean Distance: 3.6055
Cosine Similarity: 0.8408, Euclidean Distance: 4.1055
Cosine Similarity: 0.7905, Euclidean Distance: 4.6523
Cosine Similarity: 0.7773, Euclidean Distance: 5.4414
Cosine Similarity: 0.7915, Euclidean Distance: 5.7930
Cosine Similarity: 0.7861, Euclidean Distance: 4.7148
Cosine Similarity: 0.7734, Euclidean Distance: 5.4336
Cosine Similarity: 0.7822, Euclidean Distance: 5.2891
Cosine Similarity: 0.8462, Euclidean Distance: 4.6680
Cosine Similarity: 0.8770, Euclidean Distance: 3.7793
Cosine Similarity: 0.8555, Euclidean Distance: 3.9961
Cosine Similarity: 0.7515, Euclidean Distance: 6.7812
Cosine Similarity: 0.6323, Euclidean Distance: 6.7266
Cosine Similarity: 0.7061, Euclidean Distance: 5.7344
Cosine Similarity: 0.9150, Euclidean Distance: 3.3516
Cosine Similarity: 0.8882, Euclidean Distance: 3.5312
Cosine Similarity: 0.8887, Euclidean Distance: 3.5410
Cosine Similarity: 0.7466, Euclidean Distance: 5.0547
Cosine Similarity: 0.8530, Euclidean Distance: 4.1953
Cosine Similarity: 0.8701, Euclidean Distance: 3.7480
Cosine Similarity: 0.5732, Euclidean Distance: 8.2812
Cosine Similarity: 0.8691, Euclidean Distance: 4.1133
Cosine Similarity: 0.8833, Euclidean Distance: 3.6895
Cosine Similarity: 0.7188, Euclidean Distance: 5.4336
Cosine Similarity: 0.7524, Euclidean Distance: 6.5469
Cosine Similarity: 0.6880, Euclidean Distance: 6.9766
Cosine Similarity: 0.7417, Euclidean Distance: 5.1953
Cosine Similarity: 0.8862, Euclidean Distance: 3.5234
Cosine Similarity: 0.8604, Euclidean Distance: 3.9180
Cosine Similarity: 0.5249, Euclidean Distance: 13.3438
Cosine Similarity: 0.8286, Euclidean Distance: 4.2969
Cosine Similarity: 0.7451, Euclidean Distance: 5.5898
Cosine Similarity: 0.8774, Euclidean Distance: 3.6445
Cosine Similarity: 0.8008, Euclidean Distance: 5.3672
Cosine Similarity: 0.8940, Euclidean Distance: 3.4121
Cosine Similarity: 0.7773, Euclidean Distance: 4.7969
Cosine Similarity: 0.8237, Euclidean Distance: 4.8555
Cosine Similarity: 0.7500, Euclidean Distance: 5.0781
Cosine Similarity: 0.8345, Euclidean Distance: 4.4453
Cosine Similarity: 0.9146, Euclidean Distance: 3.0801
Cosine Similarity: 0.8999, Euclidean Distance: 3.3906
Cosine Similarity: 0.8691, Euclidean Distance: 3.7598
Cosine Similarity: 0.9048, Euclidean Distance: 3.3730
Cosine Similarity: 0.7822, Euclidean Distance: 5.0547
Cosine Similarity: 0.7891, Euclidean Distance: 4.7773
Cosine Similarity: 0.8428, Euclidean Distance: 4.0820
Cosine Similarity: 0.8574, Euclidean Distance: 4.4727
Cosine Similarity: 0.8696, Euclidean Distance: 3.8047
Cosine Similarity: 0.6753, Euclidean Distance: 6.1992
Cosine Similarity: 0.7363, Euclidean Distance: 5.3828
Cosine Similarity: 0.6885, Euclidean Distance: 5.6289
Cosine Similarity: 0.7373, Euclidean Distance: 5.2461
Cosine Similarity: 0.7769, Euclidean Distance: 4.7930
Cosine Similarity: 0.7129, Euclidean Distance: 5.4961
Cosine Similarity: 0.6353, Euclidean Distance: 6.7500
Cosine Similarity: 0.6084, Euclidean Distance: 7.6016
Cosine Similarity: 0.6206, Euclidean Distance: 7.7969
Cosine Similarity: 0.6851, Euclidean Distance: 6.1641
Cosine Similarity: 0.7686, Euclidean Distance: 4.9492
Cosine Similarity: 0.7578, Euclidean Distance: 4.9766
Cosine Similarity: 0.7832, Euclidean Distance: 4.7188
Cosine Similarity: 0.6567, Euclidean Distance: 6.5117
Cosine Similarity: 0.5049, Euclidean Distance: 9.1875
Cosine Similarity: 0.5073, Euclidean Distance: 10.2578
Cosine Similarity: 0.7695, Euclidean Distance: 4.8438
Cosine Similarity: 0.8135, Euclidean Distance: 4.4258
Cosine Similarity: 0.8135, Euclidean Distance: 4.6289
Cosine Similarity: 0.8120, Euclidean Distance: 4.4297
Cosine Similarity: 0.8789, Euclidean Distance: 3.6133
Cosine Similarity: 0.8325, Euclidean Distance: 4.4023
Cosine Similarity: 0.8296, Euclidean Distance: 4.2617
Cosine Similarity: 0.8340, Euclidean Distance: 4.2188
Cosine Similarity: 0.7910, Euclidean Distance: 4.7266
Cosine Similarity: 0.8286, Euclidean Distance: 4.2461
Cosine Similarity: 0.8691, Euclidean Distance: 3.9746
Cosine Similarity: 0.8569, Euclidean Distance: 3.9160
Cosine Similarity: 0.6157, Euclidean Distance: 10.2109
Cosine Similarity: 0.7139, Euclidean Distance: 7.4453
Cosine Similarity: 0.7134, Euclidean Distance: 7.4414
Cosine Similarity: 0.7676, Euclidean Distance: 5.0625
Cosine Similarity: 0.8672, Euclidean Distance: 4.1836
Cosine Similarity: 0.8477, Euclidean Distance: 4.0586
Cosine Similarity: 0.7788, Euclidean Distance: 4.7695
Cosine Similarity: 0.7437, Euclidean Distance: 6.0273
Cosine Similarity: 0.9009, Euclidean Distance: 3.3457
Cosine Similarity: 0.8696, Euclidean Distance: 3.7695
Cosine Similarity: 0.8945, Euclidean Distance: 3.6152
Cosine Similarity: 0.7769, Euclidean Distance: 4.8203
Cosine Similarity: 0.5986, Euclidean Distance: 7.9062
Cosine Similarity: 0.8779, Euclidean Distance: 3.6680
Cosine Similarity: 0.7769, Euclidean Distance: 4.8164
Cosine Similarity: 0.7168, Euclidean Distance: 5.2930
Cosine Similarity: 0.7046, Euclidean Distance: 6.4570
Cosine Similarity: 0.8105, Euclidean Distance: 4.4453
Cosine Similarity: 0.9028, Euclidean Distance: 3.2637
Cosine Similarity: 0.5767, Euclidean Distance: 8.8047
Cosine Similarity: 0.7720, Euclidean Distance: 4.8398
Cosine Similarity: 0.6689, Euclidean Distance: 8.3203
Cosine Similarity: 0.9004, Euclidean Distance: 3.4258
Cosine Similarity: 0.7510, Euclidean Distance: 5.0391
Cosine Similarity: 0.7476, Euclidean Distance: 5.0547
Cosine Similarity: 0.7808, Euclidean Distance: 4.7695
Cosine Similarity: 0.8813, Euclidean Distance: 3.5879
Cosine Similarity: 0.7764, Euclidean Distance: 6.1250
Cosine Similarity: 0.8403, Euclidean Distance: 4.1133
Cosine Similarity: 0.8418, Euclidean Distance: 4.0977
Cosine Similarity: 0.7871, Euclidean Distance: 4.6953
Cosine Similarity: 0.7646, Euclidean Distance: 4.8984
Cosine Similarity: 0.8711, Euclidean Distance: 3.7285
Cosine Similarity: 0.8403, Euclidean Distance: 4.1133
Cosine Similarity: 0.5088, Euclidean Distance: 12.3516
Cosine Similarity: 0.8530, Euclidean Distance: 3.9922
Cosine Similarity: 0.8433, Euclidean Distance: 4.3047
Cosine Similarity: 0.8555, Euclidean Distance: 4.2031
Cosine Similarity: 0.8125, Euclidean Distance: 4.7656
Cosine Similarity: 0.8223, Euclidean Distance: 4.3398
Cosine Similarity: 0.6982, Euclidean Distance: 5.7305
Cosine Similarity: 0.8208, Euclidean Distance: 4.4102
Cosine Similarity: 0.8740, Euclidean Distance: 3.7266
Cosine Similarity: 0.8394, Euclidean Distance: 4.1445
Cosine Similarity: 0.8555, Euclidean Distance: 4.1875
Cosine Similarity: 0.8779, Euclidean Distance: 3.7422
Cosine Similarity: 0.8950, Euclidean Distance: 3.4121
Cosine Similarity: 0.8564, Euclidean Distance: 3.9141
Cosine Similarity: 0.8838, Euclidean Distance: 3.6562
Cosine Similarity: 0.8555, Euclidean Distance: 3.9844
Cosine Similarity: 0.8691, Euclidean Distance: 3.7754
Cosine Similarity: 0.7769, Euclidean Distance: 5.0586
Cosine Similarity: 0.8149, Euclidean Distance: 4.4062
Cosine Similarity: 0.8457, Euclidean Distance: 4.4375
Cosine Similarity: 0.8574, Euclidean Distance: 3.9609
Cosine Similarity: 0.6191, Euclidean Distance: 11.8672
Cosine Similarity: 0.7905, Euclidean Distance: 4.7891
Cosine Similarity: 0.9478, Euclidean Distance: 2.4473
Cosine Similarity: 0.8101, Euclidean Distance: 4.6680
Cosine Similarity: 0.7266, Euclidean Distance: 6.8477
Cosine Similarity: 0.8545, Euclidean Distance: 4.9766
Cosine Similarity: 0.7197, Euclidean Distance: 6.5742
Cosine Similarity: 0.6304, Euclidean Distance: 7.5195
Cosine Similarity: 0.6919, Euclidean Distance: 6.8359
Cosine Similarity: 0.5908, Euclidean Distance: 7.6484
Cosine Similarity: 0.6816, Euclidean Distance: 7.0664
Cosine Similarity: 0.7129, Euclidean Distance: 6.6250
Cosine Similarity: 0.5620, Euclidean Distance: 8.2109
Cosine Similarity: 0.7510, Euclidean Distance: 6.3984
Cosine Similarity: 0.6323, Euclidean Distance: 7.3359
Cosine Similarity: 0.6392, Euclidean Distance: 7.2773
Cosine Similarity: 0.6660, Euclidean Distance: 7.0547
Cosine Similarity: 0.6089, Euclidean Distance: 7.9922
Cosine Similarity: 0.6758, Euclidean Distance: 7.6250
Cosine Similarity: 0.5684, Euclidean Distance: 7.8516
Cosine Similarity: 0.7832, Euclidean Distance: 5.9609
Cosine Similarity: 0.7383, Euclidean Distance: 6.5117
Cosine Similarity: 0.7012, Euclidean Distance: 7.0664
Cosine Similarity: 0.7036, Euclidean Distance: 6.7891
Cosine Similarity: 0.6348, Euclidean Distance: 7.3086
Cosine Similarity: 0.6138, Euclidean Distance: 8.7031
Cosine Similarity: 0.6968, Euclidean Distance: 6.9375
Cosine Similarity: 0.7437, Euclidean Distance: 6.3242
Cosine Similarity: 0.6392, Euclidean Distance: 7.6211
Cosine Similarity: 0.6387, Euclidean Distance: 7.3867
Cosine Similarity: 0.5786, Euclidean Distance: 7.9570
Cosine Similarity: 0.5522, Euclidean Distance: 7.9102
Cosine Similarity: 0.6455, Euclidean Distance: 7.4297
Cosine Similarity: 0.6987, Euclidean Distance: 6.7695
Cosine Similarity: 0.8584, Euclidean Distance: 5.1406
Cosine Similarity: 0.6479, Euclidean Distance: 7.5156
Cosine Similarity: 0.6685, Euclidean Distance: 7.1680
Cosine Similarity: 0.8472, Euclidean Distance: 5.1680
Cosine Similarity: 0.7520, Euclidean Distance: 6.8477
Cosine Similarity: 0.8091, Euclidean Distance: 5.8594
Cosine Similarity: 0.6782, Euclidean Distance: 6.9531
Cosine Similarity: 0.6362, Euclidean Distance: 7.3555
Cosine Similarity: 0.6221, Euclidean Distance: 7.5078
Cosine Similarity: 0.4863, Euclidean Distance: 13.8125
Cosine Similarity: 0.6094, Euclidean Distance: 7.4961
Cosine Similarity: 0.6616, Euclidean Distance: 7.3047
Cosine Similarity: 0.7427, Euclidean Distance: 6.3281
Cosine Similarity: 0.7158, Euclidean Distance: 6.9453
Cosine Similarity: 0.6230, Euclidean Distance: 7.4219
Cosine Similarity: 0.5811, Euclidean Distance: 7.6914
Cosine Similarity: 0.5200, Euclidean Distance: 8.8359
Cosine Similarity: 0.6025, Euclidean Distance: 7.5820
Cosine Similarity: 0.7539, Euclidean Distance: 6.2500
Cosine Similarity: 0.6494, Euclidean Distance: 7.2070
Cosine Similarity: 0.6597, Euclidean Distance: 7.2344
Cosine Similarity: 0.5981, Euclidean Distance: 7.6797
Cosine Similarity: 0.6514, Euclidean Distance: 7.3672
Cosine Similarity: 0.6060, Euclidean Distance: 7.7852
Cosine Similarity: 0.7881, Euclidean Distance: 5.8359
Cosine Similarity: 0.5913, Euclidean Distance: 7.6562
Cosine Similarity: 0.6079, Euclidean Distance: 8.0625
Cosine Similarity: 0.6963, Euclidean Distance: 6.8164
Cosine Similarity: 0.7944, Euclidean Distance: 5.7500
Cosine Similarity: 0.7935, Euclidean Distance: 5.7617
Cosine Similarity: 0.8110, Euclidean Distance: 5.6719
Cosine Similarity: 0.7661, Euclidean Distance: 6.1016
Cosine Similarity: 0.6768, Euclidean Distance: 6.9609
Cosine Similarity: 0.7686, Euclidean Distance: 6.0664
Cosine Similarity: 0.7905, Euclidean Distance: 5.8281
Cosine Similarity: 0.7729, Euclidean Distance: 6.3125
Cosine Similarity: 0.8315, Euclidean Distance: 5.5781
Cosine Similarity: 0.8530, Euclidean Distance: 4.9297
Cosine Similarity: 0.7505, Euclidean Distance: 6.2578
Cosine Similarity: 0.7246, Euclidean Distance: 6.5430
Cosine Similarity: 0.7075, Euclidean Distance: 6.7344
Cosine Similarity: 0.7446, Euclidean Distance: 6.3984
Cosine Similarity: 0.7778, Euclidean Distance: 6.6172
Cosine Similarity: 0.7754, Euclidean Distance: 7.4336
Cosine Similarity: 0.6787, Euclidean Distance: 6.9688
Cosine Similarity: 0.6382, Euclidean Distance: 7.2812
Cosine Similarity: 0.6318, Euclidean Distance: 7.4258
Cosine Similarity: 0.5986, Euclidean Distance: 7.5820
Cosine Similarity: 0.6260, Euclidean Distance: 7.4023
Cosine Similarity: 0.6250, Euclidean Distance: 7.5781
Cosine Similarity: 0.6484, Euclidean Distance: 7.2031
Cosine Similarity: 0.5981, Euclidean Distance: 7.5781
Cosine Similarity: 0.7241, Euclidean Distance: 6.5234
Cosine Similarity: 0.7676, Euclidean Distance: 6.1172
Cosine Similarity: 0.6470, Euclidean Distance: 7.4297
Cosine Similarity: 0.6104, Euclidean Distance: 7.5430
Cosine Similarity: 0.6670, Euclidean Distance: 9.6797
Cosine Similarity: 0.6782, Euclidean Distance: 8.1250
Cosine Similarity: 0.6777, Euclidean Distance: 8.1250
Cosine Similarity: 0.6460, Euclidean Distance: 7.3047
Cosine Similarity: 0.5820, Euclidean Distance: 8.2109
Cosine Similarity: 0.6411, Euclidean Distance: 7.2578
Cosine Similarity: 0.6621, Euclidean Distance: 7.1094
Cosine Similarity: 0.7192, Euclidean Distance: 6.8945
Cosine Similarity: 0.6694, Euclidean Distance: 7.1133
Cosine Similarity: 0.5859, Euclidean Distance: 7.6875
Cosine Similarity: 0.6216, Euclidean Distance: 7.4141
Cosine Similarity: 0.5156, Euclidean Distance: 8.2734
Cosine Similarity: 0.7856, Euclidean Distance: 6.2344
Cosine Similarity: 0.5918, Euclidean Distance: 7.6406
Cosine Similarity: 0.7646, Euclidean Distance: 6.1328
Cosine Similarity: 0.5420, Euclidean Distance: 7.9609
Cosine Similarity: 0.8086, Euclidean Distance: 5.7070
Cosine Similarity: 0.6973, Euclidean Distance: 6.7812
Cosine Similarity: 0.6255, Euclidean Distance: 7.4414
Cosine Similarity: 0.8599, Euclidean Distance: 5.4375
Cosine Similarity: 0.7563, Euclidean Distance: 6.2461
Cosine Similarity: 0.7319, Euclidean Distance: 7.7305
Cosine Similarity: 0.6401, Euclidean Distance: 7.2617
Cosine Similarity: 0.8120, Euclidean Distance: 5.6992
Cosine Similarity: 0.6982, Euclidean Distance: 6.7852
Cosine Similarity: 0.5605, Euclidean Distance: 7.9180
Cosine Similarity: 0.5918, Euclidean Distance: 7.6992
Cosine Similarity: 0.6045, Euclidean Distance: 8.5312
Cosine Similarity: 0.6729, Euclidean Distance: 6.9922
Cosine Similarity: 0.7500, Euclidean Distance: 6.2695
Cosine Similarity: 0.7236, Euclidean Distance: 6.5430
Cosine Similarity: 0.6094, Euclidean Distance: 7.5039
Cosine Similarity: 0.6079, Euclidean Distance: 7.5391
Cosine Similarity: 0.5723, Euclidean Distance: 7.8320
Cosine Similarity: 0.7744, Euclidean Distance: 9.2188
Cosine Similarity: 0.6353, Euclidean Distance: 7.3008
Cosine Similarity: 0.6245, Euclidean Distance: 7.6133
Cosine Similarity: 0.7222, Euclidean Distance: 6.6406
Cosine Similarity: 0.6792, Euclidean Distance: 7.1016
Cosine Similarity: 0.6450, Euclidean Distance: 7.2461
Cosine Similarity: 0.7944, Euclidean Distance: 5.7539
Cosine Similarity: 0.6797, Euclidean Distance: 6.9609
Cosine Similarity: 0.6494, Euclidean Distance: 7.1875
Cosine Similarity: 0.6079, Euclidean Distance: 7.5078
Cosine Similarity: 0.6772, Euclidean Distance: 7.1250
Cosine Similarity: 0.6177, Euclidean Distance: 7.4336
Cosine Similarity: 0.6235, Euclidean Distance: 7.4102
Cosine Similarity: 0.5679, Euclidean Distance: 7.8477
Cosine Similarity: 0.6450, Euclidean Distance: 7.3750
Cosine Similarity: 0.6187, Euclidean Distance: 7.5430
Cosine Similarity: 0.6895, Euclidean Distance: 6.8633
Cosine Similarity: 0.6802, Euclidean Distance: 7.0195
Cosine Similarity: 0.6958, Euclidean Distance: 6.7930
Cosine Similarity: 0.6982, Euclidean Distance: 6.9648
Cosine Similarity: 0.7134, Euclidean Distance: 6.6406
Cosine Similarity: 0.7476, Euclidean Distance: 10.0938
Cosine Similarity: 0.5669, Euclidean Distance: 7.8047
Cosine Similarity: 0.6367, Euclidean Distance: 7.3320
Cosine Similarity: 0.6182, Euclidean Distance: 7.6250
Cosine Similarity: 0.7783, Euclidean Distance: 5.6719
Cosine Similarity: 0.7476, Euclidean Distance: 6.0117
Cosine Similarity: 0.7705, Euclidean Distance: 5.7891
Cosine Similarity: 0.7754, Euclidean Distance: 5.7578
Cosine Similarity: 0.7646, Euclidean Distance: 5.8672
Cosine Similarity: 0.7788, Euclidean Distance: 5.7305
Cosine Similarity: 0.8550, Euclidean Distance: 4.7812
Cosine Similarity: 0.7417, Euclidean Distance: 6.1602
Cosine Similarity: 0.8330, Euclidean Distance: 5.0977
